Date,predicted_anomaly,enso_el_nino_probability,enso_neutral_probability,enso_la_nina_probability,enso_forecast_confidence
1981-06-01,-0.5132182117814975,0.006267496548277385,0.47721575042394393,0.5165167530277787,0.5165167530277787
1981-07-01,-0.8170168754412908,0.0013789068441858226,0.16869770816964524,0.8299233849861689,0.8299233849861689
1981-08-01,-0.5712244027455937,0.004697005575527337,0.40720163457050373,0.5881013598539689,0.5881013598539689
1981-09-01,-0.0637083514398433,0.056330399669823304,0.8422416544122274,0.1014279459179492,0.8422416544122274
1981-10-01,-0.23001763340338466,0.025330526389917115,0.768784687207075,0.20588478640300786,0.768784687207075
1981-11-01,-0.31248466768501537,0.016916188103856866,0.7016937064419295,0.2813901054542136,0.7016937064419295
1981-12-01,0.00987572952148491,0.07939312275730334,0.8481386377830755,0.07246823945962108,0.8481386377830755
1982-01-01,0.16252608984831868,0.15612208309835493,0.808737493725465,0.03514042317618004,0.808737493725465
1982-02-01,-0.25132261647936316,0.022829377504110633,0.753323628519708,0.22384699397618135,0.753323628519708
1982-03-01,0.22187813038910556,0.1993104957208831,0.774334553070653,0.02635495120846391,0.774334553070653
