Date,nino34,nino3,nino4,iod,soi,nino34_lag1,nino34_lag2,nino34_lag3,nino3_lag1,nino3_lag2,nino3_lag3,nino4_lag1,nino4_lag2,nino4_lag3,iod_lag1,iod_lag2,iod_lag3,soi_lag1,soi_lag2,soi_lag3,nino34_roll3,nino3_roll3,nino4_roll3,iod_roll3,soi_roll3,future_nino34
1958-12-01,0.02,-0.42,0.11,-0.639,-0.6,0.05,-0.27,-0.32,-0.21,-0.5,-0.51,-0.02,0.01,-0.15,-0.674,-0.966,-1.303,-0.4,0.1,-0.3,-0.06666666666666697,-0.37666666666666665,0.03333333333333335,-0.7596666666666668,-0.3,0.53
1959-01-01,0.53,-0.08,0.05,-0.027,-0.9,0.02,0.05,-0.27,-0.42,-0.21,-0.5,0.11,-0.02,0.01,-0.639,-0.674,-0.966,-0.6,-0.4,0.1,0.19999999999999973,-0.23666666666666666,0.04666666666666668,-0.44666666666666677,-0.6333333333333333,0.43
1959-02-01,0.43,-0.06,-0.21,-0.531,-1.4,0.53,0.02,0.05,-0.08,-0.42,-0.21,0.05,0.11,-0.02,-0.027,-0.639,-0.674,-0.9,-0.6,-0.4,0.3266666666666664,-0.18666666666666668,-0.016666666666666653,-0.3990000000000001,-0.9666666666666667,0.19
1959-03-01,0.19,-0.13,-0.32,-0.524,1.3,0.43,0.53,0.02,-0.06,-0.08,-0.42,-0.21,0.05,0.11,-0.531,-0.027,-0.639,-1.4,-0.9,-0.6,0.3833333333333331,-0.09000000000000001,-0.16,-0.36066666666666675,-0.33333333333333326,0.06
1959-04-01,0.06,-0.13,-0.18,-0.357,0.4,0.19,0.43,0.53,-0.13,-0.06,-0.08,-0.32,-0.21,0.05,-0.524,-0.531,-0.027,1.3,-1.4,-0.9,0.22666666666666643,-0.10666666666666667,-0.23666666666666666,-0.4706666666666668,0.10000000000000009,-0.23
1959-05-01,-0.23,-0.41,-0.26,-0.742,0.5,0.06,0.19,0.43,-0.13,-0.13,-0.06,-0.18,-0.32,-0.21,-0.357,-0.524,-0.531,0.4,1.3,-1.4,0.006666666666666404,-0.2233333333333333,-0.25333333333333335,-0.541,0.7333333333333334,-0.35
1959-06-01,-0.35,-0.55,-0.45,-0.745,-0.1,-0.23,0.06,0.19,-0.41,-0.13,-0.13,-0.26,-0.18,-0.32,-0.742,-0.357,-0.524,0.5,0.4,1.3,-0.1733333333333336,-0.3633333333333333,-0.29666666666666663,-0.6146666666666668,0.2666666666666667,-0.86
1959-07-01,-0.86,-0.86,-0.63,-0.667,-0.3,-0.35,-0.23,0.06,-0.55,-0.41,-0.13,-0.45,-0.26,-0.18,-0.745,-0.742,-0.357,-0.1,0.5,0.4,-0.48000000000000026,-0.6066666666666666,-0.4466666666666667,-0.7180000000000001,0.03333333333333336,-0.77
1959-08-01,-0.77,-0.87,-0.54,-0.913,-0.1,-0.86,-0.35,-0.23,-0.86,-0.55,-0.41,-0.63,-0.45,-0.26,-0.667,-0.745,-0.742,-0.3,-0.1,0.5,-0.6600000000000003,-0.7600000000000001,-0.54,-0.775,-0.16666666666666663,-0.8
1959-09-01,-0.8,-0.73,-0.56,-0.839,0.0,-0.77,-0.86,-0.35,-0.87,-0.86,-0.55,-0.54,-0.63,-0.45,-0.913,-0.667,-0.745,-0.1,-0.3,-0.1,-0.8100000000000002,-0.82,-0.5766666666666667,-0.8063333333333333,-0.1333333333333333,-0.48
1959-10-01,-0.48,-0.44,-0.44,-0.586,0.5,-0.8,-0.77,-0.86,-0.73,-0.87,-0.86,-0.56,-0.54,-0.63,-0.839,-0.913,-0.667,0.0,-0.1,-0.3,-0.6833333333333336,-0.68,-0.5133333333333333,-0.7793333333333333,0.1333333333333334,-0.66
1959-11-01,-0.66,-0.53,-0.66,-0.574,0.9,-0.48,-0.8,-0.77,-0.44,-0.73,-0.87,-0.44,-0.56,-0.54,-0.586,-0.839,-0.913,0.5,0.0,-0.1,-0.646666666666667,-0.5666666666666667,-0.5533333333333333,-0.6663333333333333,0.46666666666666673,-0.42
1959-12-01,-0.42,-0.48,-0.51,-0.357,0.9,-0.66,-0.48,-0.8,-0.53,-0.44,-0.73,-0.66,-0.44,-0.56,-0.574,-0.586,-0.839,0.9,0.5,0.0,-0.5200000000000002,-0.48333333333333334,-0.5366666666666667,-0.5056666666666666,0.7666666666666667,-0.28
1960-01-01,-0.28,-0.34,-0.7,-0.236,0.1,-0.42,-0.66,-0.48,-0.48,-0.53,-0.44,-0.51,-0.66,-0.44,-0.357,-0.574,-0.586,0.9,0.9,0.5,-0.4533333333333336,-0.45,-0.6233333333333334,-0.38900000000000007,0.6333333333333334,-0.46
1960-02-01,-0.46,-0.47,-0.75,-0.043,0.1,-0.28,-0.42,-0.66,-0.34,-0.48,-0.53,-0.7,-0.51,-0.66,-0.236,-0.357,-0.574,0.1,0.9,0.9,-0.38666666666666694,-0.43,-0.6533333333333333,-0.21200000000000008,0.3666666666666667,-0.3
1960-03-01,-0.3,-0.33,-0.57,-0.433,1.0,-0.46,-0.28,-0.42,-0.47,-0.34,-0.48,-0.75,-0.7,-0.51,-0.043,-0.236,-0.357,0.1,0.1,0.9,-0.34666666666666696,-0.38000000000000006,-0.6733333333333333,-0.2373333333333334,0.4000000000000001,-0.33
1960-04-01,-0.33,-0.43,-0.62,-0.745,0.8,-0.3,-0.46,-0.28,-0.33,-0.47,-0.34,-0.57,-0.75,-0.7,-0.433,-0.043,-0.236,1.0,0.1,0.1,-0.36333333333333356,-0.41,-0.6466666666666666,-0.40700000000000003,0.6333333333333334,-0.25
1960-05-01,-0.25,-0.54,-0.5,-0.738,0.5,-0.33,-0.3,-0.46,-0.43,-0.33,-0.47,-0.62,-0.57,-0.75,-0.745,-0.433,-0.043,0.8,1.0,0.1,-0.2933333333333336,-0.43333333333333335,-0.5633333333333334,-0.6386666666666668,0.7666666666666667,-0.49
1960-06-01,-0.49,-0.75,-0.64,-0.681,0.1,-0.25,-0.33,-0.3,-0.54,-0.43,-0.33,-0.5,-0.62,-0.57,-0.738,-0.745,-0.433,0.5,0.8,1.0,-0.3566666666666669,-0.5733333333333334,-0.5866666666666668,-0.7213333333333334,0.4666666666666668,-0.41
1960-07-01,-0.41,-0.59,-0.75,-0.734,0.5,-0.49,-0.25,-0.33,-0.75,-0.54,-0.43,-0.64,-0.5,-0.62,-0.681,-0.738,-0.745,0.1,0.5,0.8,-0.3833333333333336,-0.6266666666666667,-0.63,-0.7176666666666667,0.3666666666666667,-0.15
1960-08-01,-0.15,-0.33,-0.72,-0.584,0.8,-0.41,-0.49,-0.25,-0.59,-0.75,-0.54,-0.75,-0.64,-0.5,-0.734,-0.681,-0.738,0.5,0.1,0.5,-0.35000000000000026,-0.5566666666666668,-0.7033333333333333,-0.6663333333333333,0.4666666666666668,-0.28
1960-09-01,-0.28,-0.34,-0.71,-0.582,0.7,-0.15,-0.41,-0.49,-0.33,-0.59,-0.75,-0.72,-0.75,-0.64,-0.584,-0.734,-0.681,0.8,0.5,0.1,-0.28000000000000025,-0.4200000000000001,-0.7266666666666666,-0.6333333333333333,0.6666666666666666,-0.49
1960-10-01,-0.49,-0.87,-0.6,-0.906,0.1,-0.28,-0.15,-0.41,-0.34,-0.33,-0.59,-0.71,-0.72,-0.75,-0.582,-0.584,-0.734,0.7,0.8,0.5,-0.3066666666666669,-0.5133333333333333,-0.6766666666666666,-0.6906666666666667,0.5333333333333333,-0.45
1960-11-01,-0.45,-0.95,-0.38,-0.811,0.5,-0.49,-0.28,-0.15,-0.87,-0.34,-0.33,-0.6,-0.71,-0.72,-0.906,-0.582,-0.584,0.1,0.7,0.8,-0.4066666666666669,-0.7200000000000001,-0.5633333333333334,-0.7663333333333334,0.4333333333333334,-0.38
1960-12-01,-0.38,-0.66,-0.13,-0.641,0.8,-0.45,-0.49,-0.28,-0.95,-0.87,-0.34,-0.38,-0.6,-0.71,-0.811,-0.906,-0.582,0.5,0.1,0.7,-0.4400000000000002,-0.8266666666666668,-0.36999999999999994,-0.7860000000000001,0.4666666666666668,-0.31
1961-01-01,-0.31,-0.55,-0.35,-0.144,-0.3,-0.38,-0.45,-0.49,-0.66,-0.95,-0.87,-0.13,-0.38,-0.6,-0.641,-0.811,-0.906,0.8,0.5,0.1,-0.3800000000000003,-0.7200000000000001,-0.2866666666666667,-0.5320000000000001,0.3333333333333334,-0.19
1961-02-01,-0.19,-0.21,-0.41,-0.08,0.9,-0.31,-0.38,-0.45,-0.55,-0.66,-0.95,-0.35,-0.13,-0.38,-0.144,-0.641,-0.811,-0.3,0.8,0.5,-0.2933333333333336,-0.4733333333333334,-0.29666666666666663,-0.2883333333333334,0.4666666666666668,-0.35
1961-03-01,-0.35,-0.39,-0.53,-0.122,-1.8,-0.19,-0.31,-0.38,-0.21,-0.55,-0.66,-0.41,-0.35,-0.13,-0.08,-0.144,-0.641,0.9,-0.3,0.8,-0.28333333333333355,-0.38333333333333336,-0.43,-0.1153333333333334,-0.39999999999999997,-0.46
1961-04-01,-0.46,-0.27,-0.72,-0.612,0.8,-0.35,-0.19,-0.31,-0.39,-0.21,-0.55,-0.53,-0.41,-0.35,-0.122,-0.08,-0.144,-1.8,0.9,-0.3,-0.33333333333333354,-0.29000000000000004,-0.5533333333333333,-0.27133333333333337,-0.03333333333333329,-0.18
1961-05-01,-0.18,-0.27,-0.64,-0.438,0.3,-0.46,-0.35,-0.19,-0.27,-0.39,-0.21,-0.72,-0.53,-0.41,-0.612,-0.122,-0.08,0.8,-1.8,0.9,-0.33000000000000024,-0.31000000000000005,-0.63,-0.3906666666666667,-0.2333333333333333,-0.06
1961-06-01,-0.06,-0.32,-0.51,-0.006,0.1,-0.18,-0.46,-0.35,-0.27,-0.27,-0.39,-0.64,-0.72,-0.53,-0.438,-0.612,-0.122,0.3,0.8,-1.8,-0.23333333333333361,-0.2866666666666667,-0.6233333333333334,-0.35200000000000004,0.39999999999999997,-0.41
1961-07-01,-0.41,-0.97,-0.71,0.63,0.2,-0.06,-0.18,-0.46,-0.32,-0.27,-0.27,-0.51,-0.64,-0.72,-0.006,-0.438,-0.612,0.1,0.3,0.8,-0.2166666666666669,-0.52,-0.62,0.061999999999999944,0.19999999999999998,-0.67
1961-08-01,-0.67,-1.03,-0.87,0.776,0.2,-0.41,-0.06,-0.18,-0.97,-0.32,-0.27,-0.71,-0.51,-0.64,0.63,-0.006,-0.438,0.2,0.1,0.3,-0.3800000000000003,-0.7733333333333334,-0.6966666666666667,0.4666666666666666,0.16666666666666666,-0.94
1961-09-01,-0.94,-1.38,-0.7,0.554,0.1,-0.67,-0.41,-0.06,-1.03,-0.97,-0.32,-0.87,-0.71,-0.51,0.776,0.63,-0.006,0.2,0.2,0.1,-0.6733333333333335,-1.1266666666666667,-0.7600000000000001,0.6533333333333333,0.16666666666666666,-1.01
1961-10-01,-1.01,-1.29,-0.93,0.457,-0.3,-0.94,-0.67,-0.41,-1.38,-1.03,-0.97,-0.7,-0.87,-0.71,0.554,0.776,0.63,0.1,0.2,0.2,-0.8733333333333336,-1.2333333333333334,-0.8333333333333334,0.5956666666666667,0.0,-0.63
1961-11-01,-0.63,-0.82,-0.61,0.323,0.5,-1.01,-0.94,-0.67,-1.29,-1.38,-1.03,-0.93,-0.7,-0.87,0.457,0.554,0.776,-0.3,0.1,0.2,-0.8600000000000003,-1.1633333333333333,-0.7466666666666667,0.4446666666666666,0.10000000000000002,-0.63
1961-12-01,-0.63,-0.64,-0.54,0.311,1.5,-0.63,-1.01,-0.94,-0.82,-1.29,-1.38,-0.61,-0.93,-0.7,0.323,0.457,0.554,0.5,-0.3,0.1,-0.7566666666666669,-0.9166666666666666,-0.6933333333333334,0.3636666666666666,0.5666666666666667,-0.59
1962-01-01,-0.59,-0.57,-0.66,0.512,2.0,-0.63,-0.63,-1.01,-0.64,-0.82,-1.29,-0.54,-0.61,-0.93,0.311,0.323,0.457,1.5,0.5,-0.3,-0.6166666666666668,-0.6766666666666666,-0.6033333333333334,0.3819999999999999,1.3333333333333333,-0.57
1962-02-01,-0.57,-0.44,-0.66,0.544,-0.3,-0.59,-0.63,-0.63,-0.57,-0.64,-0.82,-0.66,-0.54,-0.61,0.512,0.311,0.323,2.0,1.5,0.5,-0.5966666666666669,-0.55,-0.62,0.4556666666666666,1.0666666666666667,-0.48
1962-03-01,-0.48,-0.74,-0.56,0.356,0.1,-0.57,-0.59,-0.63,-0.44,-0.57,-0.64,-0.66,-0.66,-0.54,0.544,0.512,0.311,-0.3,2.0,1.5,-0.5466666666666669,-0.5833333333333334,-0.6266666666666667,0.4706666666666666,0.6,-0.69
1962-04-01,-0.69,-1.12,-0.59,-0.019,0.2,-0.48,-0.57,-0.59,-0.74,-0.44,-0.57,-0.56,-0.66,-0.66,0.356,0.544,0.512,0.1,-0.3,2.0,-0.5800000000000002,-0.7666666666666667,-0.6033333333333334,0.2936666666666666,9.25185853854297e-18,-0.89
1962-05-01,-0.89,-1.08,-0.8,-0.385,1.1,-0.69,-0.48,-0.57,-1.12,-0.74,-0.44,-0.59,-0.56,-0.66,-0.019,0.356,0.544,0.2,0.1,-0.3,-0.6866666666666669,-0.9800000000000001,-0.65,-0.016000000000000087,0.46666666666666673,-0.65
1962-06-01,-0.65,-0.95,-0.59,-0.458,0.7,-0.89,-0.69,-0.48,-1.08,-1.12,-0.74,-0.8,-0.59,-0.56,-0.385,-0.019,0.356,1.1,0.2,0.1,-0.7433333333333335,-1.05,-0.66,-0.28733333333333344,0.6666666666666666,-0.53
1962-07-01,-0.53,-0.76,-0.77,-0.468,0.1,-0.65,-0.89,-0.69,-0.95,-1.08,-1.12,-0.59,-0.8,-0.59,-0.458,-0.385,-0.019,0.7,1.1,0.2,-0.6900000000000003,-0.93,-0.7200000000000001,-0.4370000000000001,0.6333333333333334,-0.53
1962-08-01,-0.53,-0.47,-0.81,-0.303,0.6,-0.53,-0.65,-0.89,-0.76,-0.95,-1.08,-0.77,-0.59,-0.8,-0.468,-0.458,-0.385,0.1,0.7,1.1,-0.5700000000000002,-0.7266666666666666,-0.7233333333333333,-0.4096666666666668,0.4666666666666666,-0.78
1962-09-01,-0.78,-0.79,-0.85,-0.186,0.4,-0.53,-0.53,-0.65,-0.47,-0.76,-0.95,-0.81,-0.77,-0.59,-0.303,-0.468,-0.458,0.6,0.1,0.7,-0.6133333333333336,-0.6733333333333333,-0.81,-0.3190000000000001,0.3666666666666667,-0.75
1962-10-01,-0.75,-0.84,-0.82,-0.327,1.0,-0.78,-0.53,-0.53,-0.79,-0.47,-0.76,-0.85,-0.81,-0.77,-0.186,-0.303,-0.468,0.4,0.6,0.1,-0.6866666666666669,-0.7000000000000001,-0.8266666666666667,-0.2720000000000001,0.6666666666666666,-0.95
1962-11-01,-0.95,-1.12,-0.8,-0.213,0.3,-0.75,-0.78,-0.53,-0.84,-0.79,-0.47,-0.82,-0.85,-0.81,-0.327,-0.186,-0.303,1.0,0.4,0.6,-0.8266666666666668,-0.9166666666666666,-0.8233333333333333,-0.2420000000000001,0.5666666666666667,-0.93
1962-12-01,-0.93,-1.15,-0.8,-0.071,0.2,-0.95,-0.75,-0.78,-1.12,-0.84,-0.79,-0.8,-0.82,-0.85,-0.213,-0.327,-0.186,0.3,1.0,0.4,-0.8766666666666669,-1.0366666666666668,-0.8066666666666666,-0.20366666666666675,0.5,-0.78
1963-01-01,-0.78,-0.81,-0.86,0.329,1.0,-0.93,-0.95,-0.75,-1.15,-1.12,-0.84,-0.8,-0.8,-0.82,-0.071,-0.213,-0.327,0.2,0.3,1.0,-0.8866666666666668,-1.0266666666666666,-0.82,0.014999999999999939,0.5,-0.53
1963-02-01,-0.53,-0.61,-0.72,0.395,0.6,-0.78,-0.93,-0.95,-0.81,-1.15,-1.12,-0.86,-0.8,-0.8,0.329,-0.071,-0.213,1.0,0.2,0.3,-0.7466666666666669,-0.8566666666666668,-0.7933333333333333,0.2176666666666666,0.6,-0.1
1963-03-01,-0.1,-0.3,-0.35,0.201,1.1,-0.53,-0.78,-0.93,-0.61,-0.81,-1.15,-0.72,-0.86,-0.8,0.395,0.329,-0.071,0.6,1.0,0.2,-0.4700000000000002,-0.5733333333333334,-0.6433333333333333,0.3083333333333333,0.9,-0.03
1963-04-01,-0.03,-0.16,-0.34,-0.061,0.8,-0.1,-0.53,-0.78,-0.3,-0.61,-0.81,-0.35,-0.72,-0.86,0.201,0.395,0.329,1.1,0.6,1.0,-0.22000000000000022,-0.35666666666666674,-0.47,0.17833333333333326,0.8333333333333334,-0.3
1963-05-01,-0.3,-0.28,-0.51,-0.324,0.4,-0.03,-0.1,-0.53,-0.16,-0.3,-0.61,-0.34,-0.35,-0.72,-0.061,0.201,0.395,0.8,1.1,0.6,-0.14333333333333356,-0.24666666666666673,-0.4000000000000001,-0.061333333333333406,0.7666666666666666,-0.11
1963-06-01,-0.11,-0.04,-0.65,-0.248,-0.5,-0.3,-0.03,-0.1,-0.28,-0.16,-0.3,-0.51,-0.34,-0.35,-0.324,-0.061,0.201,0.4,0.8,1.1,-0.14666666666666686,-0.16000000000000006,-0.5,-0.21100000000000008,0.23333333333333328,0.49
1963-07-01,0.49,0.44,-0.28,0.212,-0.1,-0.11,-0.3,-0.03,-0.04,-0.28,-0.16,-0.65,-0.51,-0.34,-0.248,-0.324,-0.061,-0.5,0.4,0.8,0.02666666666666645,0.039999999999999945,-0.48,-0.1200000000000001,-0.06666666666666674,0.62
1963-08-01,0.62,0.57,0.0,0.473,0.0,0.49,-0.11,-0.3,0.44,-0.04,-0.28,-0.28,-0.65,-0.51,0.212,-0.248,-0.324,-0.1,-0.5,0.4,0.3333333333333331,0.32333333333333325,-0.31,0.14566666666666658,-0.20000000000000007,0.68
1963-09-01,0.68,0.46,0.24,0.081,-0.6,0.62,0.49,-0.11,0.57,0.44,-0.04,0.0,-0.28,-0.65,0.473,0.212,-0.248,0.0,-0.1,-0.5,0.5966666666666666,0.49,-0.013333333333333345,0.25533333333333325,-0.2333333333333334,0.64
1963-10-01,0.64,0.43,0.23,0.432,-1.2,0.68,0.62,0.49,0.46,0.57,0.44,0.24,0.0,-0.28,0.081,0.473,0.212,-0.6,0.0,-0.1,0.6466666666666664,0.4866666666666666,0.15666666666666665,0.3286666666666666,-0.6000000000000001,0.77
1963-11-01,0.77,0.56,0.01,0.319,-0.8,0.64,0.68,0.62,0.43,0.46,0.57,0.23,0.24,0.0,0.432,0.081,0.473,-1.2,-0.6,0.0,0.6966666666666664,0.48333333333333334,0.16,0.27733333333333327,-0.8666666666666667,1.02
1963-12-01,1.02,0.76,0.0,-0.059,-1.2,0.77,0.64,0.68,0.56,0.43,0.46,0.01,0.23,0.24,0.319,0.432,0.081,-0.8,-1.2,-0.6,0.8099999999999997,0.5833333333333334,0.08,0.2306666666666666,-1.0666666666666667,0.79
1964-01-01,0.79,0.36,0.09,-0.461,-0.4,1.02,0.77,0.64,0.76,0.56,0.43,0.0,0.01,0.23,-0.059,0.319,0.432,-1.2,-0.8,-1.2,0.8599999999999998,0.5599999999999999,0.03333333333333333,-0.06700000000000007,-0.8000000000000002,0.38
1964-02-01,0.38,-0.1,-0.15,-0.692,0.0,0.79,1.02,0.77,0.36,0.76,0.56,0.09,0.0,0.01,-0.461,-0.059,0.319,-0.4,-1.2,-0.8,0.7299999999999999,0.3399999999999999,-0.02,-0.4040000000000001,-0.5333333333333333,-0.26
1964-03-01,-0.26,-0.48,-0.64,-0.312,1.1,0.38,0.79,1.02,-0.1,0.36,0.76,-0.15,0.09,0.0,-0.692,-0.461,-0.059,0.0,-0.4,-1.2,0.3033333333333331,-0.07333333333333336,-0.23333333333333336,-0.48833333333333345,0.2333333333333333,-0.87
1964-04-01,-0.87,-1.39,-0.61,-0.224,1.1,-0.26,0.38,0.79,-0.48,-0.1,0.36,-0.64,-0.15,0.09,-0.312,-0.692,-0.461,1.1,0.0,-0.4,-0.2500000000000002,-0.6566666666666666,-0.4666666666666666,-0.4093333333333334,0.7333333333333334,-1.12
1964-05-01,-1.12,-1.83,-0.71,-0.52,0.2,-0.87,-0.26,0.38,-1.39,-0.48,-0.1,-0.61,-0.64,-0.15,-0.224,-0.312,-0.692,1.1,1.1,0.0,-0.7500000000000003,-1.2333333333333334,-0.6533333333333333,-0.3520000000000001,0.8000000000000002,-1.14
1964-06-01,-1.14,-1.62,-1.03,-0.344,0.8,-1.12,-0.87,-0.26,-1.83,-1.39,-0.48,-0.71,-0.61,-0.64,-0.52,-0.224,-0.312,0.2,1.1,1.1,-1.0433333333333337,-1.6133333333333333,-0.7833333333333333,-0.3626666666666667,0.7000000000000001,-0.96
1964-07-01,-0.96,-1.11,-1.11,-0.829,0.6,-1.14,-1.12,-0.87,-1.62,-1.83,-1.39,-1.03,-0.71,-0.61,-0.344,-0.52,-0.224,0.8,0.2,1.1,-1.0733333333333335,-1.5200000000000002,-0.9500000000000002,-0.5643333333333334,0.5333333333333333,-1.26
1964-08-01,-1.26,-1.57,-1.37,-0.683,1.5,-0.96,-1.14,-1.12,-1.11,-1.62,-1.83,-1.11,-1.03,-0.71,-0.829,-0.344,-0.52,0.6,0.8,0.2,-1.12,-1.4333333333333336,-1.1700000000000002,-0.6186666666666668,0.9666666666666668,-1.4
1964-09-01,-1.4,-1.16,-1.71,-0.981,1.3,-1.26,-0.96,-1.14,-1.57,-1.11,-1.62,-1.37,-1.11,-1.03,-0.683,-0.829,-0.344,1.5,0.6,0.8,-1.2066666666666668,-1.28,-1.3966666666666667,-0.8310000000000001,1.1333333333333335,-1.35
1964-10-01,-1.35,-1.22,-1.62,-1.027,1.3,-1.4,-1.26,-0.96,-1.16,-1.57,-1.11,-1.71,-1.37,-1.11,-0.981,-0.683,-0.829,1.3,1.5,0.6,-1.336666666666667,-1.3166666666666667,-1.5666666666666667,-0.8969999999999999,1.366666666666667,-1.44
1964-11-01,-1.44,-1.18,-1.74,-0.284,0.2,-1.35,-1.4,-1.26,-1.22,-1.16,-1.57,-1.62,-1.71,-1.37,-1.027,-0.981,-0.683,1.3,1.3,1.5,-1.3966666666666672,-1.1866666666666668,-1.6900000000000002,-0.7640000000000001,0.9333333333333335,-1.37
1964-12-01,-1.37,-1.5,-1.6,-0.182,-0.3,-1.44,-1.35,-1.4,-1.18,-1.22,-1.16,-1.74,-1.62,-1.71,-0.284,-1.027,-0.981,0.2,1.3,1.3,-1.3866666666666667,-1.3,-1.6533333333333333,-0.4976666666666667,0.4000000000000001,-0.89
1965-01-01,-0.89,-0.96,-1.09,-0.331,-0.4,-1.37,-1.44,-1.35,-1.5,-1.18,-1.22,-1.6,-1.74,-1.62,-0.182,-0.284,-1.027,-0.3,0.2,1.3,-1.2333333333333336,-1.2133333333333334,-1.4766666666666666,-0.2656666666666667,-0.1666666666666666,-0.56
1965-02-01,-0.56,-0.54,-0.76,-0.447,0.4,-0.89,-1.37,-1.44,-0.96,-1.5,-1.18,-1.09,-1.6,-1.74,-0.331,-0.182,-0.284,-0.4,-0.3,0.2,-0.9400000000000003,-1.0,-1.1500000000000001,-0.32000000000000006,-0.09999999999999991,-0.34
1965-03-01,-0.34,-0.28,-0.75,-0.186,0.8,-0.56,-0.89,-1.37,-0.54,-0.96,-1.5,-0.76,-1.09,-1.6,-0.447,-0.331,-0.182,0.4,-0.4,-0.3,-0.5966666666666669,-0.5933333333333334,-0.8666666666666667,-0.3213333333333334,0.2666666666666668,-0.44
1965-04-01,-0.44,-0.11,-0.92,-0.285,-0.5,-0.34,-0.56,-0.89,-0.28,-0.54,-0.96,-0.75,-0.76,-1.09,-0.186,-0.447,-0.331,0.8,0.4,-0.4,-0.44666666666666693,-0.3100000000000001,-0.81,-0.3060000000000001,0.2333333333333334,0.06
1965-05-01,0.06,0.3,-0.41,-0.54,0.2,-0.44,-0.34,-0.56,-0.11,-0.28,-0.54,-0.92,-0.75,-0.76,-0.285,-0.186,-0.447,-0.5,0.8,0.4,-0.2400000000000002,-0.030000000000000082,-0.6933333333333334,-0.337,0.16666666666666674,0.36
1965-06-01,0.36,0.48,-0.09,-0.487,-0.6,0.06,-0.44,-0.34,0.3,-0.11,-0.28,-0.41,-0.92,-0.75,-0.54,-0.285,-0.186,0.2,-0.5,0.8,-0.006666666666666894,0.22333333333333324,-0.47333333333333333,-0.4373333333333334,-0.2999999999999999,0.61
1965-07-01,0.61,0.7,0.01,-0.473,-1.8,0.36,0.06,-0.44,0.48,0.3,-0.11,-0.09,-0.41,-0.92,-0.487,-0.54,-0.285,-0.6,0.2,-0.5,0.3433333333333331,0.4933333333333332,-0.16333333333333333,-0.5,-0.7333333333333333,1.12
1965-08-01,1.12,1.01,0.12,-0.247,-0.7,0.61,0.36,0.06,0.7,0.48,0.3,0.01,-0.09,-0.41,-0.473,-0.487,-0.54,-1.8,-0.6,0.2,0.6966666666666664,0.7299999999999999,0.01333333333333333,-0.40233333333333343,-1.0333333333333332,1.29
1965-09-01,1.29,1.08,0.12,-0.197,-1.3,1.12,0.61,0.36,1.01,0.7,0.48,0.12,0.01,-0.09,-0.247,-0.473,-0.487,-0.7,-1.8,-0.6,1.0066666666666666,0.93,0.08333333333333333,-0.30566666666666675,-1.2666666666666666,1.45
1965-10-01,1.45,1.11,0.51,0.017,-0.9,1.29,1.12,0.61,1.08,1.01,0.7,0.12,0.12,0.01,-0.197,-0.247,-0.473,-1.3,-0.7,-1.8,1.2866666666666664,1.0666666666666667,0.25,-0.1423333333333334,-0.9666666666666667,1.42
1965-11-01,1.42,1.28,0.41,-0.225,-1.5,1.45,1.29,1.12,1.11,1.08,1.01,0.51,0.12,0.12,0.017,-0.197,-0.247,-0.9,-1.3,-0.7,1.3866666666666665,1.1566666666666665,0.3466666666666667,-0.1350000000000001,-1.2333333333333334,1.36
1965-12-01,1.36,1.23,0.33,-0.29,0.2,1.42,1.45,1.29,1.28,1.11,1.08,0.41,0.51,0.12,-0.225,0.017,-0.197,-1.5,-0.9,-1.3,1.4099999999999995,1.2066666666666668,0.4166666666666667,-0.16600000000000006,-0.7333333333333333,1.12
1966-01-01,1.12,1.03,0.38,-0.232,-1.3,1.36,1.42,1.45,1.23,1.28,1.11,0.33,0.41,0.51,-0.29,-0.225,0.017,0.2,-1.5,-0.9,1.2999999999999998,1.18,0.37333333333333335,-0.24900000000000008,-0.8666666666666667,0.8
1966-02-01,0.8,0.49,0.44,-0.163,-0.2,1.12,1.36,1.42,1.03,1.23,1.28,0.38,0.33,0.41,-0.232,-0.29,-0.225,-1.3,0.2,-1.5,1.093333333333333,0.9166666666666666,0.38333333333333336,-0.22833333333333342,-0.43333333333333335,0.93
1966-03-01,0.93,-0.02,0.76,-0.341,-0.9,0.8,1.12,1.36,0.49,1.03,1.23,0.44,0.38,0.33,-0.163,-0.232,-0.29,-0.2,-1.3,0.2,0.9499999999999998,0.49999999999999994,0.5266666666666667,-0.2453333333333334,-0.8000000000000002,0.35
1966-04-01,0.35,-0.28,0.17,-0.435,-0.2,0.93,0.8,1.12,-0.02,0.49,1.03,0.76,0.44,0.38,-0.341,-0.163,-0.232,-0.9,-0.2,-1.3,0.693333333333333,0.06333333333333324,0.4566666666666667,-0.3130000000000001,-0.43333333333333335,-0.38
1966-05-01,-0.38,-1.05,-0.06,-0.423,-0.4,0.35,0.93,0.8,-0.28,-0.02,0.49,0.17,0.76,0.44,-0.435,-0.341,-0.163,-0.2,-0.9,-0.2,0.29999999999999977,-0.4500000000000001,0.29,-0.3996666666666668,-0.5000000000000001,-0.08
1966-06-01,-0.08,-0.73,-0.04,-0.119,0.3,-0.38,0.35,0.93,-1.05,-0.28,-0.02,-0.06,0.17,0.76,-0.423,-0.435,-0.341,-0.4,-0.2,-0.9,-0.036666666666666896,-0.6866666666666669,0.023333333333333334,-0.32566666666666677,-0.10000000000000002,0.04
