Date,nino34,nino3,nino4,iod,soi,nino34_lag1,nino34_lag2,nino34_lag3,nino3_lag1,nino3_lag2,nino3_lag3,nino4_lag1,nino4_lag2,nino4_lag3,iod_lag1,iod_lag2,iod_lag3,soi_lag1,soi_lag2,soi_lag3,nino34_roll3,nino3_roll3,nino4_roll3,iod_roll3,soi_roll3,future_nino34_lead1,future_nino34_lead2,future_nino34_lead3,future_nino34_lead4,future_nino34_lead5,future_nino34_lead6
2010-07-01,-1.07,-1.01,-0.79,-0.17,1.8,-0.69,-0.22,0.38,-0.71,-0.17,0.27,-0.31,0.1,0.5,-0.14,-0.21,0.44,0.4,0.9,1.2,-0.6600000000000006,-0.6299999999999999,-0.3333333333333335,-0.17333333333333334,1.0333333333333339,-1.39,-1.6,-1.69,-1.64,-1.6,-1.54
2010-08-01,-1.39,-1.14,-1.25,-0.34,1.8,-1.07,-0.69,-0.22,-1.01,-0.71,-0.17,-0.79,-0.31,0.1,-0.17,-0.14,-0.21,1.8,0.4,0.9,-1.0500000000000005,-0.9533333333333333,-0.7833333333333335,-0.21666666666666667,1.333333333333334,-1.6,-1.69,-1.64,-1.6,-1.54,-1.11
2010-09-01,-1.6,-1.29,-1.44,-1.16,2.2,-1.39,-1.07,-0.69,-1.14,-1.01,-0.71,-1.25,-0.79,-0.31,-0.34,-0.17,-0.14,1.8,1.8,0.4,-1.3533333333333342,-1.1466666666666667,-1.1600000000000001,-0.5566666666666666,1.9333333333333338,-1.69,-1.64,-1.6,-1.54,-1.11,-0.93
2010-10-01,-1.69,-1.48,-1.61,-1.07,1.7,-1.6,-1.39,-1.07,-1.29,-1.14,-1.01,-1.44,-1.25,-0.79,-1.16,-0.34,-0.17,2.2,1.8,1.8,-1.5600000000000005,-1.3033333333333332,-1.4333333333333336,-0.8566666666666668,1.9000000000000006,-1.64,-1.6,-1.54,-1.11,-0.93,-0.77
2010-11-01,-1.64,-1.52,-1.59,-0.99,1.3,-1.69,-1.6,-1.39,-1.48,-1.29,-1.14,-1.61,-1.44,-1.25,-1.07,-1.16,-0.34,1.7,2.2,1.8,-1.6433333333333338,-1.4299999999999997,-1.5466666666666669,-1.0733333333333335,1.733333333333334,-1.6,-1.54,-1.11,-0.93,-0.77,-0.52
2010-12-01,-1.6,-1.5,-1.45,-0.39,2.9,-1.64,-1.69,-1.6,-1.52,-1.48,-1.29,-1.59,-1.61,-1.44,-0.99,-1.07,-1.16,1.3,1.7,2.2,-1.6433333333333338,-1.5,-1.55,-0.8166666666666668,1.9666666666666675,-1.54,-1.11,-0.93,-0.77,-0.52,-0.38
2011-01-01,-1.54,-1.26,-1.4,-0.05,2.3,-1.6,-1.64,-1.69,-1.5,-1.52,-1.48,-1.45,-1.59,-1.61,-0.39,-0.99,-1.07,2.9,1.3,1.7,-1.593333333333334,-1.4266666666666667,-1.4800000000000002,-0.4766666666666666,2.1666666666666674,-1.11,-0.93,-0.77,-0.52,-0.38,-0.43
2011-02-01,-1.11,-0.77,-1.05,-0.03,2.7,-1.54,-1.6,-1.64,-1.26,-1.5,-1.52,-1.4,-1.45,-1.59,-0.05,-0.39,-0.99,2.3,2.9,1.3,-1.4166666666666672,-1.1766666666666665,-1.3,-0.15666666666666668,2.633333333333334,-0.93,-0.77,-0.52,-0.38,-0.43,-0.65
2011-03-01,-0.93,-0.73,-0.81,0.17,2.5,-1.11,-1.54,-1.6,-0.77,-1.26,-1.5,-1.05,-1.4,-1.45,-0.03,-0.05,-0.39,2.7,2.3,2.9,-1.193333333333334,-0.9199999999999999,-1.0866666666666667,0.03000000000000001,2.5000000000000004,-0.77,-0.52,-0.38,-0.43,-0.65,-0.8
2011-04-01,-0.77,-0.33,-0.74,0.01,1.9,-0.93,-1.11,-1.54,-0.73,-0.77,-1.26,-0.81,-1.05,-1.4,0.17,-0.03,-0.05,2.5,2.7,2.3,-0.9366666666666673,-0.61,-0.8666666666666668,0.05000000000000001,2.3666666666666676,-0.52,-0.38,-0.43,-0.65,-0.8,-1.05
2011-05-01,-0.52,-0.29,-0.57,-0.11,0.4,-0.77,-0.93,-1.11,-0.33,-0.73,-0.77,-0.74,-0.81,-1.05,0.01,0.17,-0.03,1.9,2.5,2.7,-0.7400000000000007,-0.4499999999999999,-0.7066666666666669,0.023333333333333345,1.6000000000000008,-0.38,-0.43,-0.65,-0.8,-1.05,-1.19
2011-06-01,-0.38,-0.12,-0.51,0.06,0.2,-0.52,-0.77,-0.93,-0.29,-0.33,-0.73,-0.57,-0.74,-0.81,-0.11,0.01,0.17,0.4,1.9,2.5,-0.5566666666666672,-0.2466666666666666,-0.6066666666666668,-0.013333333333333336,0.8333333333333339,-0.43,-0.65,-0.8,-1.05,-1.19,-1.06
2011-07-01,-0.43,-0.2,-0.48,-0.04,1.0,-0.38,-0.52,-0.77,-0.12,-0.29,-0.33,-0.51,-0.57,-0.74,0.06,-0.11,0.01,0.2,0.4,1.9,-0.44333333333333397,-0.20333333333333325,-0.5200000000000001,-0.030000000000000002,0.533333333333334,-0.65,-0.8,-1.05,-1.19,-1.06,-0.87
2011-08-01,-0.65,-0.39,-0.63,0.03,0.4,-0.43,-0.38,-0.52,-0.2,-0.12,-0.29,-0.48,-0.51,-0.57,-0.04,0.06,-0.11,1.0,0.2,0.4,-0.48666666666666725,-0.23666666666666658,-0.5400000000000001,0.016666666666666663,0.533333333333334,-0.8,-1.05,-1.19,-1.06,-0.87,-0.67
2011-09-01,-0.8,-0.61,-0.76,0.37,1.0,-0.65,-0.43,-0.38,-0.39,-0.2,-0.12,-0.63,-0.48,-0.51,0.03,-0.04,0.06,0.4,1.0,0.2,-0.6266666666666673,-0.3999999999999999,-0.6233333333333335,0.12,0.8000000000000006,-1.05,-1.19,-1.06,-0.87,-0.67,-0.61
2011-10-01,-1.05,-1.06,-0.9,0.47,0.8,-0.8,-0.65,-0.43,-0.61,-0.39,-0.2,-0.76,-0.63,-0.48,0.37,0.03,-0.04,1.0,0.4,1.0,-0.8333333333333339,-0.6866666666666665,-0.7633333333333335,0.29,0.733333333333334,-1.19,-1.06,-0.87,-0.67,-0.61,-0.5
2011-11-01,-1.19,-1.12,-0.9,0.03,1.1,-1.05,-0.8,-0.65,-1.06,-0.61,-0.39,-0.9,-0.76,-0.63,0.47,0.37,0.03,0.8,1.0,0.4,-1.0133333333333339,-0.93,-0.8533333333333335,0.29,0.9666666666666673,-1.06,-0.87,-0.67,-0.61,-0.5,-0.32
2011-12-01,-1.06,-0.92,-1.01,0.09,2.5,-1.19,-1.05,-0.8,-1.12,-1.06,-0.61,-0.9,-0.9,-0.76,0.03,0.47,0.37,1.1,0.8,1.0,-1.1000000000000008,-1.0333333333333334,-0.9366666666666669,0.19666666666666666,1.4666666666666675,-0.87,-0.67,-0.61,-0.5,-0.32,0.02
2012-01-01,-0.87,-0.57,-1.02,0.1,1.1,-1.06,-1.19,-1.05,-0.92,-1.12,-1.06,-1.01,-0.9,-0.9,0.09,0.03,0.47,2.5,1.1,0.8,-1.0400000000000007,-0.87,-0.9766666666666669,0.07333333333333333,1.5666666666666675,-0.67,-0.61,-0.5,-0.32,0.02,0.25
2012-02-01,-0.67,-0.19,-0.91,-0.08,0.5,-0.87,-1.06,-1.19,-0.57,-0.92,-1.12,-1.02,-1.01,-0.9,0.1,0.09,0.03,1.1,2.5,1.1,-0.8666666666666673,-0.5599999999999999,-0.9800000000000003,0.03666666666666667,1.3666666666666671,-0.61,-0.5,-0.32,0.02,0.25,0.47
2012-03-01,-0.61,-0.18,-0.77,0.19,0.7,-0.67,-0.87,-1.06,-0.19,-0.57,-0.92,-0.91,-1.02,-1.01,-0.08,0.1,0.09,0.5,1.1,2.5,-0.7166666666666672,-0.31333333333333324,-0.9000000000000002,0.07,0.7666666666666672,-0.5,-0.32,0.02,0.25,0.47,0.38
2012-04-01,-0.5,-0.02,-0.59,-0.44,-0.3,-0.61,-0.67,-0.87,-0.18,-0.19,-0.57,-0.77,-0.91,-1.02,0.19,-0.08,0.1,0.7,0.5,1.1,-0.5933333333333338,-0.12999999999999992,-0.7566666666666668,-0.10999999999999999,0.30000000000000054,-0.32,0.02,0.25,0.47,0.38,0.26
2012-05-01,-0.32,0.09,-0.52,-0.69,0.0,-0.5,-0.61,-0.67,-0.02,-0.18,-0.19,-0.59,-0.77,-0.91,-0.44,0.19,-0.08,-0.3,0.7,0.5,-0.47666666666666724,-0.03666666666666659,-0.6266666666666668,-0.3133333333333333,0.13333333333333391,0.02,0.25,0.47,0.38,0.26,0.16
2012-06-01,0.02,0.44,-0.39,0.0,-0.4,-0.32,-0.5,-0.61,0.09,-0.02,-0.18,-0.52,-0.59,-0.77,-0.69,-0.44,0.19,0.0,-0.3,0.7,-0.2666666666666673,0.17000000000000007,-0.5000000000000001,-0.37666666666666665,-0.23333333333333273,0.25,0.47,0.38,0.26,0.16,-0.25
2012-07-01,0.25,0.57,-0.26,0.51,-0.0,0.02,-0.32,-0.5,0.44,0.09,-0.02,-0.39,-0.52,-0.59,0.0,-0.69,-0.44,-0.4,0.0,-0.3,-0.016666666666667256,0.3666666666666667,-0.3900000000000001,-0.05999999999999998,-0.13333333333333275,0.47,0.38,0.26,0.16,-0.25,-0.53
2012-08-01,0.47,0.52,0.08,0.82,-0.2,0.25,0.02,-0.32,0.57,0.44,0.09,-0.26,-0.39,-0.52,0.51,0.0,-0.69,-0.0,-0.4,0.0,0.24666666666666606,0.5100000000000001,-0.19000000000000017,0.44333333333333336,-0.19999999999999943,0.38,0.26,0.16,-0.25,-0.53,-0.52
2012-09-01,0.38,0.34,0.21,0.52,0.2,0.47,0.25,0.02,0.52,0.57,0.44,0.08,-0.26,-0.39,0.82,0.51,0.0,-0.2,-0.0,-0.4,0.3666666666666661,0.47666666666666674,0.009999999999999842,0.6166666666666667,5.921189464667501e-16,0.26,0.16,-0.25,-0.53,-0.52,-0.25
2012-10-01,0.26,0.02,0.31,0.3,0.3,0.38,0.47,0.25,0.34,0.52,0.57,0.21,0.08,-0.26,0.52,0.82,0.51,0.2,-0.2,-0.0,0.3699999999999994,0.2933333333333334,0.19999999999999984,0.5466666666666666,0.10000000000000059,0.16,-0.25,-0.53,-0.52,-0.25,-0.25
2012-11-01,0.16,-0.02,0.3,0.05,0.3,0.26,0.38,0.47,0.02,0.34,0.52,0.31,0.21,0.08,0.3,0.52,0.82,0.3,0.2,-0.2,0.2666666666666661,0.11333333333333341,0.2733333333333332,0.29,0.2666666666666673,-0.25,-0.53,-0.52,-0.25,-0.25,-0.4
2012-12-01,-0.25,-0.42,0.06,0.09,-0.6,0.16,0.26,0.38,-0.02,0.02,0.34,0.3,0.31,0.21,0.05,0.3,0.52,0.3,0.3,0.2,0.05666666666666609,-0.13999999999999993,0.2233333333333332,0.14666666666666667,5.921189464667501e-16,-0.53,-0.52,-0.25,-0.25,-0.4,-0.42
2013-01-01,-0.53,-0.66,-0.08,0.06,-0.1,-0.25,0.16,0.26,-0.42,-0.02,0.02,0.06,0.3,0.31,0.09,0.05,0.3,-0.6,0.3,0.3,-0.20666666666666725,-0.36666666666666664,0.09333333333333317,0.06666666666666667,-0.13333333333333275,-0.52,-0.25,-0.25,-0.4,-0.42,-0.39
2013-02-01,-0.52,-0.56,-0.19,-0.09,-0.2,-0.53,-0.25,0.16,-0.66,-0.42,-0.02,-0.08,0.06,0.3,0.06,0.09,0.05,-0.1,-0.6,0.3,-0.43333333333333396,-0.5466666666666665,-0.07000000000000016,0.020000000000000004,-0.29999999999999943,-0.25,-0.25,-0.4,-0.42,-0.39,-0.38
2013-03-01,-0.25,-0.12,-0.37,-0.03,1.5,-0.52,-0.53,-0.25,-0.56,-0.66,-0.42,-0.19,-0.08,0.06,-0.09,0.06,0.09,-0.2,-0.1,-0.6,-0.43333333333333396,-0.4466666666666666,-0.21333333333333349,-0.02,0.4000000000000005,-0.25,-0.4,-0.42,-0.39,-0.38,-0.18
2013-04-01,-0.25,-0.36,-0.27,-0.15,0.2,-0.25,-0.52,-0.53,-0.12,-0.56,-0.66,-0.37,-0.19,-0.08,-0.03,-0.09,0.06,1.5,-0.2,-0.1,-0.3400000000000006,-0.3466666666666665,-0.27666666666666684,-0.09000000000000001,0.5000000000000006,-0.4,-0.42,-0.39,-0.38,-0.18,-0.2
2013-05-01,-0.4,-0.82,-0.23,-0.62,0.8,-0.25,-0.25,-0.52,-0.36,-0.12,-0.56,-0.27,-0.37,-0.19,-0.15,-0.03,-0.09,0.2,1.5,-0.2,-0.3000000000000006,-0.4333333333333332,-0.29000000000000015,-0.26666666666666666,0.8333333333333339,-0.42,-0.39,-0.38,-0.18,-0.2,-0.14
2013-06-01,-0.42,-0.89,-0.2,-0.51,1.2,-0.4,-0.25,-0.25,-0.82,-0.36,-0.12,-0.23,-0.27,-0.37,-0.62,-0.15,-0.03,0.8,0.2,1.5,-0.3566666666666673,-0.69,-0.2333333333333335,-0.4266666666666667,0.7333333333333338,-0.39,-0.38,-0.18,-0.2,-0.14,-0.17
2013-07-01,-0.39,-0.7,-0.24,-0.36,0.8,-0.42,-0.4,-0.25,-0.89,-0.82,-0.36,-0.2,-0.23,-0.27,-0.51,-0.62,-0.15,1.2,0.8,0.2,-0.40333333333333393,-0.8033333333333332,-0.2233333333333335,-0.49666666666666676,0.9333333333333339,-0.38,-0.18,-0.2,-0.14,-0.17,-0.49
2013-08-01,-0.38,-0.65,-0.18,-0.22,0.2,-0.39,-0.42,-0.4,-0.7,-0.89,-0.82,-0.24,-0.2,-0.23,-0.36,-0.51,-0.62,0.8,1.2,0.8,-0.3966666666666672,-0.7466666666666666,-0.2066666666666668,-0.36333333333333334,0.7333333333333338,-0.18,-0.2,-0.14,-0.17,-0.49,-0.62
2013-09-01,-0.18,-0.33,-0.11,-0.34,0.3,-0.38,-0.39,-0.42,-0.65,-0.7,-0.89,-0.18,-0.24,-0.2,-0.22,-0.36,-0.51,0.2,0.8,1.2,-0.31666666666666726,-0.5599999999999999,-0.17666666666666678,-0.3066666666666667,0.43333333333333385,-0.2,-0.14,-0.17,-0.49,-0.62,-0.28
2013-10-01,-0.2,-0.19,-0.04,-0.22,-0.1,-0.18,-0.38,-0.39,-0.33,-0.65,-0.7,-0.11,-0.18,-0.24,-0.34,-0.22,-0.36,0.3,0.2,0.8,-0.2533333333333339,-0.3899999999999999,-0.11000000000000014,-0.26,0.13333333333333386,-0.14,-0.17,-0.49,-0.62,-0.28,0.08
2013-11-01,-0.14,-0.2,0.04,-0.06,0.7,-0.2,-0.18,-0.38,-0.19,-0.33,-0.65,-0.04,-0.11,-0.18,-0.22,-0.34,-0.22,-0.1,0.3,0.2,-0.17333333333333392,-0.2399999999999999,-0.03666666666666681,-0.2066666666666667,0.3000000000000005,-0.17,-0.49,-0.62,-0.28,0.08,0.32
2013-12-01,-0.17,-0.13,-0.06,-0.25,0.1,-0.14,-0.2,-0.18,-0.2,-0.19,-0.33,0.04,-0.04,-0.11,-0.06,-0.22,-0.34,0.7,-0.1,0.3,-0.1700000000000006,-0.17333333333333323,-0.020000000000000146,-0.17666666666666667,0.2333333333333338,-0.49,-0.62,-0.28,0.08,0.32,0.23
2014-01-01,-0.49,-0.43,-0.18,-0.15,1.4,-0.17,-0.14,-0.2,-0.13,-0.2,-0.19,-0.06,0.04,-0.04,-0.25,-0.06,-0.22,0.1,0.7,-0.1,-0.2666666666666673,-0.25333333333333324,-0.0666666666666668,-0.15333333333333335,0.7333333333333338,-0.62,-0.28,0.08,0.32,0.23,-0.06
2014-02-01,-0.62,-0.79,0.07,-0.07,0.1,-0.49,-0.17,-0.14,-0.43,-0.13,-0.2,-0.18,-0.06,0.04,-0.15,-0.25,-0.06,1.4,0.1,0.7,-0.4266666666666672,-0.4499999999999999,-0.05666666666666681,-0.15666666666666668,0.5333333333333339,-0.28,0.08,0.32,0.23,-0.06,-0.03
2014-03-01,-0.28,-0.32,0.28,-0.44,-0.9,-0.62,-0.49,-0.17,-0.79,-0.43,-0.13,0.07,-0.18,-0.06,-0.07,-0.15,-0.25,0.1,1.4,0.1,-0.463333333333334,-0.5133333333333333,0.05666666666666653,-0.22,0.20000000000000048,0.08,0.32,0.23,-0.06,-0.03,0.29
2014-04-01,0.08,0.06,0.35,-0.19,0.8,-0.28,-0.62,-0.49,-0.32,-0.79,-0.43,0.28,0.07,-0.18,-0.44,-0.07,-0.15,-0.9,0.1,1.4,-0.2733333333333339,-0.3499999999999999,0.23333333333333317,-0.2333333333333333,5.181040781584064e-16,0.32,0.23,-0.06,-0.03,0.29,0.44
2014-05-01,0.32,0.38,0.53,-0.08,0.5,0.08,-0.28,-0.62,0.06,-0.32,-0.79,0.35,0.28,0.07,-0.19,-0.44,-0.07,0.8,-0.9,0.1,0.039999999999999446,0.04000000000000011,0.3866666666666665,-0.2366666666666667,0.13333333333333386,0.23,-0.06,-0.03,0.29,0.44,0.75
2014-06-01,0.23,0.53,0.39,-0.24,0.2,0.32,0.08,-0.28,0.38,0.06,-0.32,0.53,0.35,0.28,-0.08,-0.19,-0.44,0.5,0.8,-0.9,0.20999999999999944,0.3233333333333335,0.4233333333333332,-0.17,0.5000000000000006,-0.06,-0.03,0.29,0.44,0.75,0.71
2014-07-01,-0.06,0.31,0.14,-0.4,-0.2,0.23,0.32,0.08,0.53,0.38,0.06,0.39,0.53,0.35,-0.24,-0.08,-0.19,0.2,0.5,0.8,0.1633333333333328,0.4066666666666668,0.3533333333333332,-0.24,0.16666666666666718,-0.03,0.29,0.44,0.75,0.71,0.51
2014-08-01,-0.03,0.18,0.25,-0.57,-0.7,-0.06,0.23,0.32,0.31,0.53,0.38,0.14,0.39,0.53,-0.4,-0.24,-0.08,-0.2,0.2,0.5,0.046666666666666114,0.34000000000000014,0.25999999999999984,-0.4033333333333333,-0.2333333333333328,0.29,0.44,0.75,0.71,0.51,0.42
2014-09-01,0.29,0.37,0.39,-0.51,-0.7,-0.03,-0.06,0.23,0.18,0.31,0.53,0.25,0.14,0.39,-0.57,-0.4,-0.24,-0.7,-0.2,0.2,0.06666666666666611,0.2866666666666668,0.25999999999999984,-0.49333333333333335,-0.5333333333333328,0.44,0.75,0.71,0.51,0.42,0.47
2014-10-01,0.44,0.58,0.48,-0.02,-0.6,0.29,-0.03,-0.06,0.37,0.18,0.31,0.39,0.25,0.14,-0.51,-0.57,-0.4,-0.7,-0.7,-0.2,0.2333333333333328,0.37666666666666676,0.37333333333333324,-0.36666666666666664,-0.6666666666666661,0.75,0.71,0.51,0.42,0.47,0.7
2014-11-01,0.75,0.77,0.73,0.09,-0.9,0.44,0.29,-0.03,0.58,0.37,0.18,0.48,0.39,0.25,-0.02,-0.51,-0.57,-0.6,-0.7,-0.7,0.4933333333333328,0.5733333333333335,0.5333333333333332,-0.1466666666666667,-0.7333333333333328,0.71,0.51,0.42,0.47,0.7,0.92
2014-12-01,0.71,0.68,0.76,-0.21,-0.6,0.75,0.44,0.29,0.77,0.58,0.37,0.73,0.48,0.39,0.09,-0.02,-0.51,-0.9,-0.6,-0.7,0.6333333333333327,0.6766666666666669,0.6566666666666664,-0.04666666666666671,-0.6999999999999994,0.51,0.42,0.47,0.7,0.92,1.18
2015-01-01,0.51,0.35,0.75,-0.36,-0.8,0.71,0.75,0.44,0.68,0.77,0.58,0.76,0.73,0.48,-0.21,0.09,-0.02,-0.6,-0.9,-0.6,0.6566666666666662,0.6000000000000002,0.7466666666666665,-0.16000000000000003,-0.7666666666666662,0.42,0.47,0.7,0.92,1.18,1.46
2015-02-01,0.42,0.05,0.87,-0.29,0.2,0.51,0.71,0.75,0.35,0.68,0.77,0.75,0.76,0.73,-0.36,-0.21,0.09,-0.8,-0.6,-0.9,0.5466666666666661,0.36000000000000015,0.7933333333333331,-0.2866666666666667,-0.39999999999999947,0.47,0.7,0.92,1.18,1.46,1.93
2015-03-01,0.47,0.1,0.9,-0.05,-0.7,0.42,0.51,0.71,0.05,0.35,0.68,0.87,0.75,0.76,-0.29,-0.36,-0.21,0.2,-0.8,-0.6,0.4666666666666661,0.16666666666666682,0.8399999999999999,-0.23333333333333336,-0.43333333333333285,0.7,0.92,1.18,1.46,1.93,2.21
2015-04-01,0.7,0.63,0.98,0.16,-0.0,0.47,0.42,0.51,0.1,0.05,0.35,0.9,0.87,0.75,-0.05,-0.29,-0.36,-0.7,0.2,-0.8,0.5299999999999995,0.2600000000000002,0.9166666666666665,-0.06000000000000003,-0.1666666666666661,0.92,1.18,1.46,1.93,2.21,2.36
2015-05-01,0.92,0.94,0.94,0.17,-0.7,0.7,0.47,0.42,0.63,0.1,0.05,0.98,0.9,0.87,0.16,-0.05,-0.29,-0.0,-0.7,0.2,0.6966666666666662,0.5566666666666668,0.9399999999999998,0.09333333333333331,-0.4666666666666661,1.18,1.46,1.93,2.21,2.36,2.72
2015-06-01,1.18,1.45,0.92,0.31,-0.6,0.92,0.7,0.47,0.94,0.63,0.1,0.94,0.98,0.9,0.17,0.16,-0.05,-0.7,-0.0,-0.7,0.9333333333333327,1.0066666666666668,0.9466666666666667,0.2133333333333333,-0.43333333333333285,1.46,1.93,2.21,2.36,2.72,2.66
2015-07-01,1.46,1.85,0.88,0.46,-1.1,1.18,0.92,0.7,1.45,0.94,0.63,0.92,0.94,0.98,0.31,0.17,0.16,-0.6,-0.7,-0.0,1.1866666666666659,1.4133333333333333,0.9133333333333332,0.3133333333333333,-0.7999999999999995,1.93,2.21,2.36,2.72,2.66,2.57
2015-08-01,1.93,2.09,0.99,0.51,-1.4,1.46,1.18,0.92,1.85,1.45,0.94,0.88,0.92,0.94,0.46,0.31,0.17,-1.1,-0.6,-0.7,1.5233333333333328,1.7966666666666669,0.9299999999999998,0.4266666666666666,-1.033333333333333,2.21,2.36,2.72,2.66,2.57,2.26
2015-09-01,2.21,2.5,1.06,0.72,-1.6,1.93,1.46,1.18,2.09,1.85,1.45,0.99,0.88,0.92,0.51,0.46,0.31,-1.4,-1.1,-0.6,1.866666666666666,2.146666666666667,0.9766666666666666,0.5633333333333334,-1.3666666666666663,2.36,2.72,2.66,2.57,2.26,1.62
2015-10-01,2.36,2.62,1.08,0.51,-1.7,2.21,1.93,1.46,2.5,2.09,1.85,1.06,0.99,0.88,0.72,0.51,0.46,-1.6,-1.4,-1.1,2.166666666666666,2.4033333333333333,1.0433333333333332,0.58,-1.5666666666666662,2.72,2.66,2.57,2.26,1.62,0.91
2015-11-01,2.72,2.84,1.44,0.44,-0.5,2.36,2.21,1.93,2.62,2.5,2.09,1.08,1.06,0.99,0.51,0.72,0.51,-1.7,-1.6,-1.4,2.4299999999999997,2.6533333333333338,1.1933333333333331,0.5566666666666666,-1.2666666666666662,2.66,2.57,2.26,1.62,0.91,0.3
2015-12-01,2.66,2.84,1.37,0.04,-0.6,2.72,2.36,2.21,2.84,2.62,2.5,1.44,1.08,1.06,0.44,0.51,0.72,-0.5,-1.7,-1.6,2.5799999999999996,2.766666666666667,1.2966666666666666,0.33,-0.9333333333333328,2.57,2.26,1.62,0.91,0.3,-0.03
2016-01-01,2.57,2.59,1.22,-0.22,-2.2,2.66,2.72,2.36,2.84,2.84,2.62,1.37,1.44,1.08,0.04,0.44,0.51,-0.6,-0.5,-1.7,2.65,2.7566666666666664,1.343333333333333,0.08666666666666667,-1.0999999999999996,2.26,1.62,0.91,0.3,-0.03,-0.48
2016-02-01,2.26,1.97,1.22,-0.4,-2.0,2.57,2.66,2.72,2.59,2.84,2.84,1.22,1.37,1.44,-0.22,0.04,0.44,-2.2,-0.6,-0.5,2.496666666666666,2.4666666666666663,1.2699999999999998,-0.19333333333333336,-1.5999999999999996,1.62,0.91,0.3,-0.03,-0.48,-0.58
2016-03-01,1.62,1.53,1.07,-0.24,-0.1,2.26,2.57,2.66,1.97,2.59,2.84,1.22,1.22,1.37,-0.4,-0.22,0.04,-2.0,-2.2,-0.6,2.1499999999999995,2.0300000000000002,1.1699999999999997,-0.2866666666666667,-1.433333333333333,0.91,0.3,-0.03,-0.48,-0.58,-0.58
2016-04-01,0.91,0.62,0.74,-0.21,-1.2,1.62,2.26,2.57,1.53,1.97,2.59,1.07,1.22,1.22,-0.24,-0.4,-0.22,-0.1,-2.0,-2.2,1.596666666666666,1.3733333333333333,1.0099999999999998,-0.2833333333333334,-1.0999999999999996,0.3,-0.03,-0.48,-0.58,-0.58,-0.74
2016-05-01,0.3,-0.03,0.53,-0.53,0.4,0.91,1.62,2.26,0.62,1.53,1.97,0.74,1.07,1.22,-0.21,-0.24,-0.4,-1.2,-0.1,-2.0,0.9433333333333329,0.7066666666666669,0.7799999999999998,-0.32666666666666666,-0.29999999999999954,-0.03,-0.48,-0.58,-0.58,-0.74,-0.76
2016-06-01,-0.03,-0.14,0.39,-0.76,0.6,0.3,0.91,1.62,-0.03,0.62,1.53,0.53,0.74,1.07,-0.53,-0.21,-0.24,0.4,-1.2,-0.1,0.39333333333333287,0.15000000000000013,0.5533333333333331,-0.5,-0.06666666666666625,-0.48,-0.58,-0.58,-0.74,-0.76,-0.5
2016-07-01,-0.48,-0.61,0.15,-1.08,0.4,-0.03,0.3,0.91,-0.14,-0.03,0.62,0.39,0.53,0.74,-0.76,-0.53,-0.21,0.6,0.4,-1.2,-0.07000000000000044,-0.25999999999999984,0.35666666666666647,-0.79,0.46666666666666706,-0.58,-0.58,-0.74,-0.76,-0.5,-0.43
2016-08-01,-0.58,-0.53,-0.06,-0.58,0.7,-0.48,-0.03,0.3,-0.61,-0.14,-0.03,0.15,0.39,0.53,-1.08,-0.76,-0.53,0.4,0.6,0.4,-0.36333333333333373,-0.4266666666666665,0.15999999999999978,-0.8066666666666666,0.566666666666667,-0.58,-0.74,-0.76,-0.5,-0.43,-0.08
2016-09-01,-0.58,-0.26,-0.25,-0.96,1.2,-0.58,-0.48,-0.03,-0.53,-0.61,-0.14,-0.06,0.15,0.39,-0.58,-1.08,-0.76,0.7,0.4,0.6,-0.5466666666666671,-0.46666666666666656,-0.05333333333333356,-0.8733333333333334,0.7666666666666669,-0.74,-0.76,-0.5,-0.43,-0.08,0.03
2016-10-01,-0.74,-0.56,-0.44,-0.84,-0.3,-0.58,-0.58,-0.48,-0.26,-0.53,-0.61,-0.25,-0.06,0.15,-0.96,-0.58,-1.08,1.2,0.7,0.4,-0.6333333333333337,-0.4499999999999999,-0.2500000000000002,-0.7933333333333333,0.5333333333333337,-0.76,-0.5,-0.43,-0.08,0.03,0.22
2016-11-01,-0.76,-0.62,-0.46,-0.46,-0.1,-0.74,-0.58,-0.58,-0.56,-0.26,-0.53,-0.44,-0.25,-0.06,-0.84,-0.96,-0.58,-0.3,1.2,0.7,-0.6933333333333337,-0.4799999999999998,-0.3833333333333335,-0.7533333333333333,0.266666666666667,-0.5,-0.43,-0.08,0.03,0.22,0.37
2016-12-01,-0.5,-0.47,-0.19,-0.28,0.3,-0.76,-0.74,-0.58,-0.62,-0.56,-0.26,-0.46,-0.44,-0.25,-0.46,-0.84,-0.96,-0.1,-0.3,1.2,-0.6666666666666671,-0.5499999999999998,-0.36333333333333356,-0.5266666666666666,-0.03333333333333299,-0.43,-0.08,0.03,0.22,0.37,0.34
2017-01-01,-0.43,-0.08,-0.16,0.01,0.2,-0.5,-0.76,-0.74,-0.47,-0.62,-0.56,-0.19,-0.46,-0.44,-0.28,-0.46,-0.84,0.3,-0.1,-0.3,-0.5633333333333338,-0.38999999999999985,-0.27000000000000024,-0.24333333333333337,0.13333333333333366,-0.08,0.03,0.22,0.37,0.34,0.25
2017-02-01,-0.08,0.42,-0.09,0.05,-0.1,-0.43,-0.5,-0.76,-0.08,-0.47,-0.62,-0.16,-0.19,-0.46,0.01,-0.28,-0.46,0.2,0.3,-0.1,-0.3366666666666671,-0.04333333333333319,-0.1466666666666669,-0.07333333333333335,0.13333333333333366,0.03,0.22,0.37,0.34,0.25,-0.16
